ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
839	"ENSG00000236305.3"	"SLC12A9-AS1"	chr7	-	100851979	100852637	100851979	100852131	100852513	100852637	839	1,3	0,1	3,1	1,5	150	75	0.00215262366147	0.0444705497321	1.0,0.6	0.6,0.091	0.455
840	"ENSG00000143494.16"	"VASH2"	chr1	+	212951338	212951818	212951338	212951392	212951588	212951818	840	0,4	0,0	6,5	1,0	150	75	1	1.0	NA,1.0	0.75,1.0	0.125
842	"ENSG00000182134.17"	"TDRKH"	chr1	-	151773493	151774504	151773493	151774227	151774412	151774504	842	6,17	0,3	29,21	3,4	150	75	0.490850468712	1.0	1.0,0.739	0.829,0.724	0.093
846	"ENSG00000115963.14"	"RND3"	chr2	-	150487267	150487667	150487267	150487455	150487548	150487667	846	10,51	21,64	35,41	57,55	150	75	0.958481604683	1.0	0.192,0.285	0.235,0.272	-0.015
848	"ENSG00000291171.1"	"ENSG00000291171"	chr12	+	132103996	132105304	132103996	132104170	132104374	132105304	848	0,1	0,1	3,1	2,0	150	75	1	1.0	NA,0.333	0.429,1.0	-0.382
849	"ENSG00000291171.1"	"ENSG00000291171"	chr12	+	132103996	132105304	132103996	132104170	132104377	132105304	849	0,1	1,2	3,1	7,2	150	75	0.0341492500328	0.303727654445	0.0,0.2	0.176,0.2	-0.088
850	"ENSG00000291171.1"	"ENSG00000291171"	chr12	+	132103996	132105304	132103996	132104170	132104566	132105304	850	0,1	0,9	3,1	1,5	150	75	1	1.0	NA,0.053	0.6,0.091	-0.292
851	"ENSG00000147536.12"	"GINS4"	chr8	+	41541808	41545030	41541808	41541899	41541990	41545030	851	0,0	9,43	0,1	61,50	150	75	1	1.0	0.0,0.0	0.0,0.01	-0.005
853	"ENSG00000008988.11"	"RPS20"	chr8	-	56074059	56074506	56074059	56074159	56074380	56074506	853	4,12	467,2925	12,12	2783,2866	150	75	1	1.0	0.004,0.002	0.002,0.002	0.001
854	"ENSG00000196465.11"	"MYL6B"	chr12	+	56157697	56157982	56157697	56157735	56157881	56157982	854	6,22	58,235	31,41	248,268	150	75	0.106276217593	0.620080010064	0.049,0.045	0.059,0.071	-0.018
855	"ENSG00000147180.17"	"ZNF711"	chrX	+	85246929	85247651	85246929	85247183	85247546	85247651	855	18,63	31,68	78,87	143,121	150	75	0.309056470153	0.969467129109	0.225,0.317	0.214,0.264	0.032
856	"ENSG00000147180.17"	"ZNF711"	chrX	+	85246929	85247651	85246929	85247188	85247546	85247651	856	20,65	8,20	77,88	24,27	150	75	0.89696313367	1.0	0.556,0.619	0.616,0.62	-0.03
860	"ENSG00000067560.14"	"RHOA"	chr3	-	49359139	49362626	49359139	49360382	49362495	49362626	860	2,13	130,596	7,4	665,763	150	75	1	1.0	0.008,0.011	0.005,0.003	0.005
861	"ENSG00000141510.18"	"TP53"	chr17	-	7676381	7676622	7676381	7676403	7676520	7676622	861	4,7	19,114	10,2	148,148	150	75	0.154099206002	0.729324486422	0.095,0.03	0.033,0.007	0.042
864	"ENSG00000159423.17"	"ALDH4A1"	chr1	-	18871429	18872957	18871429	18871790	18872803	18872957	864	17,80	1,0	86,83	2,1	150	75	0.601879227999	1.0	0.895,1.0	0.956,0.976	-0.018
865	"ENSG00000242028.8"	"HYPK"	chr15	+	43801517	43804427	43801517	43801569	43801710	43804427	865	3,5	257,1059	9,10	1157,1239	150	75	1	1.0	0.006,0.002	0.004,0.004	0.0
866	"ENSG00000070756.17"	"PABPC1"	chr8	-	100721390	100721886	100721390	100721619	100721733	100721886	866	364,1256	1,0	1933,1796	3,0	150	75	1	1.0	0.995,1.0	0.997,1.0	-0.001
867	"ENSG00000164930.12"	"FZD6"	chr8	+	103299955	103300284	103299955	103300084	103300199	103300284	867	9,14	1,0	52,39	0,3	150	75	0.486691376846	1.0	0.818,1.0	1.0,0.867	-0.024
868	"ENSG00000291129.1"	"PPIEL"	chr1	-	39547578	39548951	39547578	39547634	39548861	39548951	868	4,10	1,7	6,9	4,8	150	75	0.561124728712	1.0	0.667,0.417	0.429,0.36	0.148
870	"ENSG00000104447.13"	"TRPS1"	chr8	-	115603872	115605002	115603872	115604050	115604650	115605002	870	4,15	0,2	18,15	1,2	150	75	0.407490903318	1.0	1.0,0.789	0.9,0.789	0.05
880	"ENSG00000144061.14"	"NPHP1"	chr2	-	110163047	110164730	110163047	110163135	110164519	110164730	880	1,0	0,1	0,1	1,0	150	75	1	1.0	1.0,0.0	0.0,1.0	0.0
881	"ENSG00000144061.14"	"NPHP1"	chr2	-	110163047	110164730	110163047	110163132	110164687	110164730	881	0,2	1,3	3,1	1,2	150	75	0.0650124377709	0.479853707357	0.0,0.25	0.6,0.2	-0.275
882	"ENSG00000144061.14"	"NPHP1"	chr2	-	110163047	110164730	110163047	110163135	110164687	110164730	882	0,2	0,0	3,1	4,2	150	75	1	1.0	NA,1.0	0.273,0.2	0.763
883	"ENSG00000008513.16"	"ST3GAL1"	chr8	-	133475718	133476600	133475718	133476074	133476277	133476600	883	0,1	2,3	4,3	5,2	150	75	0.00229525417972	0.0444705497321	0.0,0.143	0.286,0.429	-0.286
884	"ENSG00000171204.13"	"TMEM126B"	chr11	+	85635666	85636536	85635666	85635778	85636045	85636536	884	0,4	23,105	5,4	120,101	150	75	0.406933230587	1.0	0.0,0.019	0.02,0.019	-0.01
885	"ENSG00000183283.16"	"DAZAP2"	chr12	+	51240870	51241116	51240870	51240929	51240995	51241116	885	69,383	0,1	349,413	1,0	141	75	1	1.0	1.0,0.995	0.995,1.0	0.0
887	"ENSG00000198824.8"	"CHAMP1"	chr13	+	114321109	114327322	114321109	114321232	114323787	114327322	887	1,2	18,44	6,3	66,52	150	75	0.233686930334	0.869062514065	0.027,0.022	0.043,0.028	-0.011
888	"ENSG00000198824.8"	"CHAMP1"	chr13	+	114321109	114327322	114321109	114321232	114323834	114327322	888	10,27	0,6	38,33	6,3	150	75	0.864110714202	1.0	1.0,0.692	0.76,0.846	0.043
889	"ENSG00000235706.9"	"DICER1-AS1"	chr14	+	95179498	95179933	95179498	95179633	95179750	95179933	889	8,39	0,0	51,35	4,1	150	75	0.0112444537409	0.150866936641	1.0,1.0	0.864,0.946	0.095
890	"ENSG00000179632.10"	"MAF1"	chr8	+	144106342	144106674	144106342	144106464	144106554	144106674	890	12,70	54,216	71,83	263,264	150	75	0.956569881079	1.0	0.1,0.139	0.119,0.136	-0.008
891	"ENSG00000185803.12"	"SLC52A2"	chr8	+	144358594	144359423	144358594	144359065	144359187	144359423	891	0,5	0,0	1,1	1,3	150	75	1	1.0	NA,1.0	0.333,0.143	0.762
892	"ENSG00000160948.14"	"VPS28"	chr8	-	144423616	144424132	144423616	144423922	144424040	144424132	892	21,94	16,65	93,117	70,84	150	75	0.885564804089	1.0	0.396,0.42	0.399,0.411	0.003
894	"ENSG00000153827.15"	"TRIP12"	chr2	-	229858771	229859574	229858771	229858831	229858918	229859574	894	10,41	2,4	73,75	4,11	150	75	0.834889315864	1.0	0.714,0.837	0.901,0.773	-0.061
895	"ENSG00000099783.12"	"HNRNPM"	chr19	+	8465323	8465515	8465323	8465362	8465479	8465515	895	640,2207	156,483	3203,2918	700,638	150	75	0.704409107848	1.0	0.672,0.696	0.696,0.696	-0.012
896	"ENSG00000166908.18"	"PIP4K2C"	chr12	+	57601525	57603418	57601525	57601636	57601925	57603418	896	18,47	1,1	55,60	2,0	150	75	0.746564243656	1.0	0.9,0.959	0.932,1.0	-0.036
899	"ENSG00000281128.2"	"PTENP1-AS"	chr9	+	33678089	33681073	33678089	33678287	33680893	33681073	899	2,3	0,0	0,0	1,1	150	75	5.17106923947e-09	1.60303146424e-06	1.0,1.0	0.0,0.0	1.0
902	"ENSG00000107521.21"	"HPS1"	chr10	-	98429572	98429889	98429572	98429642	98429790	98429889	902	4,12	2,11	6,16	10,11	150	75	0.742836839363	1.0	0.5,0.353	0.231,0.421	0.1
903	"ENSG00000137094.16"	"DNAJB5"	chr9	+	34990498	34990812	34990498	34990611	34990759	34990812	903	2,1	0,0	0,0	0,2	150	75	1	1.0	1.0,1.0	NA,0.0	1.0
904	"ENSG00000165282.15"	"PIGO"	chr9	-	35091239	35092767	35091239	35091291	35092526	35092767	904	10,29	0,1	39,33	0,1	150	75	1	1.0	1.0,0.935	1.0,0.943	-0.004
906	"ENSG00000165282.15"	"PIGO"	chr9	-	35091239	35092767	35091239	35091291	35092542	35092767	906	11,35	2,4	40,33	10,13	150	75	0.0421123068146	0.352832840879	0.733,0.814	0.667,0.559	0.16
907	"ENSG00000165282.15"	"PIGO"	chr9	-	35091239	35092767	35091239	35091533	35092542	35092767	907	4,25	0,1	21,18	0,0	150	75	1	1.0	1.0,0.926	1.0,1.0	-0.037
909	"ENSG00000159899.16"	"NPR2"	chr9	+	35805510	35805985	35805510	35805670	35805829	35805985	909	0,3	0,1	2,0	6,2	150	75	1	1.0	NA,0.6	0.143,0.0	0.528
911	"ENSG00000153094.24"	"BCL2L11"	chr2	+	111123732	111124139	111123732	111123869	111124049	111124139	911	11,18	3,11	32,43	14,11	150	75	0.504627260415	1.0	0.647,0.45	0.533,0.662	-0.049
912	"ENSG00000119139.21"	"TJP2"	chr9	+	69252814	69255187	69252814	69252900	69254208	69255187	912	0,1	8,66	0,2	79,69	150	75	1	1.0	0.0,0.008	0.0,0.014	-0.003
917	"ENSG00000111642.16"	"CHD4"	chr12	-	6583026	6583378	6583026	6583113	6583197	6583378	917	14,36	51,175	80,76	260,262	150	75	0.129623722855	0.669722568084	0.121,0.093	0.133,0.127	-0.023
918	"ENSG00000146576.13"	"INTS15"	chr7	+	6599828	6600356	6599828	6599892	6600126	6600356	918	18,81	0,1	89,70	0,0	150	75	1	1.0	1.0,0.976	1.0,1.0	-0.012
920	"ENSG00000103363.16"	"ELOB"	chr16	-	2771413	2772102	2771413	2771604	2771993	2772102	920	40,153	1,3	193,178	5,3	150	75	0.729888012505	1.0	0.952,0.962	0.951,0.967	-0.002
921	"ENSG00000141499.18"	"WRAP53"	chr17	+	7688476	7689079	7688476	7688561	7688647	7689079	921	11,15	5,33	38,30	29,35	150	75	0.641154446856	1.0	0.524,0.185	0.396,0.3	0.007
926	"ENSG00000113580.15"	"NR3C1"	chr5	-	143300484	143300763	143300484	143300592	143300685	143300763	926	17,65	0,1	114,107	4,1	150	75	0.107835404849	0.620080010064	1.0,0.97	0.934,0.982	0.027
928	"ENSG00000148337.22"	"CIZ1"	chr9	-	128178708	128179415	128178708	128178904	128178988	128179415	928	20,129	1,0	127,166	0,0	150	75	1	1.0	0.909,1.0	1.0,1.0	-0.045
929	"ENSG00000148337.22"	"CIZ1"	chr9	-	128178708	128179415	128178708	128178904	128179072	128179415	929	23,103	0,19	105,132	11,16	150	75	0.980688389236	1.0	1.0,0.73	0.827,0.805	0.049
930	"ENSG00000072506.14"	"HSD17B10"	chrX	-	53431260	53431906	53431260	53431594	53431797	53431906	930	3,22	236,710	27,24	836,879	150	75	0.540189011939	1.0	0.006,0.015	0.016,0.013	-0.004
931	"ENSG00000211451.13"	"GNRHR2"	chr1	+	145919343	145919900	145919343	145919419	145919679	145919900	931	0,2	0,0	3,4	1,0	150	75	1	1.0	NA,1.0	0.6,1.0	0.2
933	"ENSG00000130545.16"	"CRB3"	chr19	+	6466465	6467221	6466465	6466609	6466950	6467221	933	1,1	0,0	0,3	4,1	150	75	2.4528624909e-07	3.04154948872e-05	1.0,1.0	0.0,0.6	0.7
934	"ENSG00000151150.22"	"ANK3"	chr10	-	60138516	60139087	60138516	60138721	60138963	60139087	934	2,1	0,0	2,4	2,0	150	75	0.299892291496	0.953921270239	1.0,1.0	0.333,1.0	0.334
935	"ENSG00000233016.9"	"SNHG7"	chr9	-	136726310	136727086	136726310	136726416	136727045	136727086	935	8,12	80,335	43,35	343,348	150	75	0.000941780094698	0.0224578330274	0.048,0.018	0.059,0.048	-0.02
937	"ENSG00000228474.6"	"OST4"	chr2	-	27071325	27071649	27071325	27071463	27071600	27071649	937	2,3	18,61	4,5	73,81	150	75	0.839589772261	1.0	0.053,0.024	0.027,0.03	0.01
939	"ENSG00000112787.14"	"FBRSL1"	chr12	+	132574318	132574564	132574318	132574348	132574492	132574564	939	2,6	23,93	8,12	132,130	150	75	0.631221719453	1.0	0.042,0.031	0.029,0.044	0.0
940	"ENSG00000048740.19"	"CELF2"	chr10	+	11328925	11334358	11328925	11329097	11330455	11334358	940	1,10	15,52	10,8	108,83	150	75	0.346995601254	1.0	0.032,0.088	0.044,0.046	0.015
945	"ENSG00000120549.19"	"KIAA1217"	chr10	+	24544980	24547843	24544980	24545103	24545826	24547843	945	2,1	0,2	5,7	0,3	150	75	0.764174069559	1.0	1.0,0.2	1.0,0.538	-0.169
948	"ENSG00000107897.20"	"ACBD5"	chr10	-	27240318	27240797	27240318	27240484	27240673	27240797	948	2,6	2,9	23,28	20,17	150	75	0.144897812398	0.714232805343	0.333,0.25	0.365,0.452	-0.117
949	"ENSG00000150093.20"	"ITGB1"	chr10	-	32932514	32933583	32932514	32932600	32933350	32933583	949	1,0	0,1	0,0	2,9	150	75	1	1.0	1.0,0.0	0.0,0.0	0.5
951	"ENSG00000198105.16"	"ZNF248"	chr10	-	37828764	37833116	37828764	37831312	37833024	37833116	951	6,16	4,9	9,21	8,19	150	75	0.335583878943	1.0	0.429,0.471	0.36,0.356	0.092
953	"ENSG00000138709.20"	"LARP1B"	chr4	+	128107138	128108901	128107138	128107313	128107882	128108901	953	3,7	12,22	6,5	28,24	150	75	0.575156672372	1.0	0.111,0.137	0.097,0.094	0.028
955	"ENSG00000141295.14"	"SCRN2"	chr17	-	47837691	47838450	47837691	47838002	47838269	47838450	955	6,32	10,29	22,23	30,24	150	75	0.771162570424	1.0	0.231,0.356	0.268,0.324	-0.003
956	"ENSG00000071889.17"	"FAM3A"	chrX	-	154515759	154516242	154515759	154515812	154515909	154516242	956	22,110	7,24	163,146	24,25	150	75	0.170865777687	0.762135123496	0.611,0.696	0.773,0.745	-0.106
958	"ENSG00000205084.12"	"TMEM231"	chr16	-	75555803	75556238	75555803	75555973	75556070	75556238	958	0,1	0,3	6,9	5,10	150	75	1	1.0	NA,0.143	0.375,0.31	-0.2
959	"ENSG00000167799.10"	"NUDT8"	chr11	-	67627937	67628400	67627937	67628251	67628322	67628400	959	2,23	17,60	22,24	74,68	146	75	0.774302045224	1.0	0.057,0.165	0.132,0.153	-0.032
961	"ENSG00000269609.6"	"C10orf95-AS1"	chr10	+	102451398	102452187	102451398	102451555	102452089	102452187	961	2,2	0,0	5,4	0,2	150	75	0.455835998067	1.0	1.0,1.0	1.0,0.5	0.25
963	"ENSG00000008517.19"	"IL32"	chr16	+	3065661	3065826	3065661	3065687	3065783	3065826	963	1,3	0,0	1,5	0,2	150	75	0.542116582228	1.0	1.0,1.0	1.0,0.556	0.222
964	"ENSG00000008517.19"	"IL32"	chr16	+	3067376	3067613	3067376	3067415	3067553	3067613	964	1,4	1,4	2,6	6,8	150	75	0.683511726215	1.0	0.333,0.333	0.143,0.273	0.125
966	"ENSG00000230131.6"	"LINC02641"	chr10	+	123361318	123362147	123361318	123361550	123361888	123362147	966	2,0	0,0	0,0	1,1	150	75	1	1.0	1.0,NA	0.0,0.0	1.0
967	"ENSG00000267080.8"	"ASB16-AS1"	chr17	-	44181622	44183093	44181622	44181720	44182929	44183093	967	3,5	3,6	3,6	5,3	150	75	0.864046596216	1.0	0.333,0.294	0.231,0.5	-0.052
968	"ENSG00000114544.17"	"SLC41A3"	chr3	-	126006356	126007225	126006356	126006564	126007113	126007225	968	29,122	4,5	156,162	11,9	150	75	0.773861919725	1.0	0.784,0.924	0.876,0.9	-0.034
969	"ENSG00000148396.19"	"SEC16A"	chr9	-	136474048	136477684	136474048	136474486	136475197	136477684	969	8,47	2,1	78,76	7,6	150	75	0.238747756455	0.869062514065	0.667,0.959	0.848,0.864	-0.043
970	"ENSG00000166333.14"	"ILK"	chr11	+	6608693	6608967	6608693	6608790	6608883	6608967	970	2,12	20,97	10,7	135,81	150	75	0.366439187213	1.0	0.048,0.058	0.036,0.041	0.015
971	"ENSG00000197291.9"	"RAMP2-AS1"	chr17	-	42760425	42760711	42760425	42760513	42760634	42760711	971	0,5	0,3	3,6	0,0	150	75	1	1.0	NA,0.455	1.0,1.0	-0.545
972	"ENSG00000161203.14"	"AP2M1"	chr3	+	184182756	184184088	184182756	184182868	184183481	184184088	972	6,40	241,1149	49,49	1342,1374	150	75	0.582601886413	1.0	0.012,0.017	0.018,0.018	-0.003
973	"ENSG00000177951.18"	"BET1L"	chr11	-	202923	205667	202923	205469	205610	205667	973	5,10	12,24	19,13	41,41	150	75	0.844333192919	1.0	0.172,0.172	0.188,0.137	0.009
974	"ENSG00000185627.19"	"PSMD13"	chr11	+	244040	244216	244040	244075	244160	244216	974	5,20	14,76	18,15	101,107	150	75	0.0970888444837	0.584418287183	0.152,0.116	0.082,0.066	0.06
980	"ENSG00000166452.12"	"AKIP1"	chr11	+	8911188	8911671	8911188	8911223	8911443	8911671	980	3,20	1,5	22,16	0,4	150	75	0.164913784723	0.746664437586	0.6,0.667	1.0,0.667	-0.2
984	"ENSG00000148926.10"	"ADM"	chr11	+	10305679	10306098	10305679	10305798	10305948	10306098	984	7,5	35,75	5,3	60,42	150	75	0.415337455624	1.0	0.091,0.032	0.04,0.034	0.024
985	"ENSG00000263072.10"	"ZNF213-AS1"	chr16	-	3129247	3129653	3129247	3129310	3129460	3129653	985	2,11	0,0	14,15	1,1	150	75	0.263357395147	0.902108204371	1.0,1.0	0.875,0.882	0.121
986	"ENSG00000100836.11"	"PABPN1"	chr14	+	23324137	23326163	23324137	23324289	23325246	23326163	986	9,69	106,707	61,80	544,625	150	75	0.182848533089	0.786368270105	0.041,0.047	0.053,0.06	-0.012
987	"ENSG00000143633.13"	"C1orf131"	chr1	-	231223762	231225523	231223762	231224414	231225470	231225523	987	0,2	38,117	4,3	146,133	150	75	0.762570582813	1.0	0.0,0.008	0.014,0.011	-0.009
990	"ENSG00000171858.18"	"RPS21"	chr20	+	62387610	62388520	62387610	62387674	62388456	62388520	990	137,509	0,0	598,532	1,0	150	75	1	1.0	1.0,1.0	0.997,1.0	0.002
992	"ENSG00000165671.22"	"NSD1"	chr5	+	177135086	177136030	177135086	177135200	177135940	177136030	992	5,19	3,14	36,51	57,43	150	75	0.250247363348	0.881553211794	0.455,0.404	0.24,0.372	0.123
993	"ENSG00000110436.13"	"SLC1A2"	chr11	-	35418949	35419558	35418949	35419007	35419325	35419558	993	0,1	0,1	3,3	0,0	150	75	1	1.0	NA,0.333	1.0,1.0	-0.667
995	"ENSG00000165905.18"	"LARGE2"	chr11	+	45922820	45923167	45922820	45922964	45923057	45923167	995	2,2	0,0	7,7	2,3	150	75	6.49092965097e-05	0.00287455455972	1.0,1.0	0.636,0.538	0.413
996	"ENSG00000110497.15"	"AMBRA1"	chr11	-	46541944	46543398	46541944	46542981	46543251	46543398	996	3,9	1,32	11,18	14,20	150	75	0.445788495019	1.0	0.6,0.123	0.282,0.31	0.066
997	"ENSG00000149179.14"	"CSTPP1"	chr11	+	47161126	47162247	47161126	47161190	47161445	47162247	997	3,25	0,1	21,17	4,1	150	75	0.00696672400393	0.109490643482	1.0,0.926	0.724,0.895	0.154
998	"ENSG00000149179.14"	"CSTPP1"	chr11	+	47161126	47162247	47161126	47161190	47161463	47162247	998	3,25	8,24	23,18	27,31	150	75	0.835761994723	1.0	0.158,0.342	0.299,0.225	-0.012
1004	"ENSG00000255717.9"	"SNHG1"	chr11	-	62853074	62853590	62853074	62853115	62853551	62853590	1004	1,21	99,401	27,35	168,160	150	75	1.54450349177e-08	3.19197388299e-06	0.005,0.026	0.074,0.099	-0.071
1005	"ENSG00000255717.9"	"SNHG1"	chr11	-	62853551	62853833	62853551	62853590	62853800	62853833	1005	13,38	85,397	40,25	148,162	150	75	0.00342229420747	0.0624065414303	0.071,0.046	0.119,0.072	-0.037
1006	"ENSG00000255717.9"	"SNHG1"	chr11	-	62853800	62854064	62853800	62853833	62854017	62854064	1006	10,61	63,284	64,56	97,81	150	75	2.71145073061e-09	1.60303146424e-06	0.074,0.097	0.248,0.257	-0.167
1007	"ENSG00000255717.9"	"SNHG1"	chr11	-	62854518	62854938	62854518	62854551	62854887	62854938	1007	6,21	43,207	23,16	60,61	150	75	0.000198501186867	0.00717878732139	0.065,0.048	0.161,0.116	-0.082
1009	"ENSG00000213465.8"	"ARL2"	chr11	+	65021720	65022184	65021720	65021888	65021970	65022184	1009	86,535	10,37	554,618	20,40	150	75	0.0829479554843	0.547103536173	0.811,0.878	0.933,0.885	-0.065
1011	"ENSG00000196118.12"	"CFAP119"	chr16	-	30759341	30759724	30759341	30759458	30759653	30759724	1011	2,15	1,2	18,16	1,3	150	75	0.886076530282	1.0	0.5,0.789	0.9,0.727	-0.169
1016	"ENSG00000123191.16"	"ATP7B"	chr13	-	51973934	51975168	51973934	51974084	51974417	51975168	1016	1,10	0,0	34,34	1,0	150	75	1	1.0	1.0,1.0	0.944,1.0	0.028
1018	"ENSG00000132640.15"	"BTBD3"	chr20	+	11917777	11918601	11917777	11918011	11918333	11918601	1018	1,3	1,0	0,1	3,1	150	75	0.000100629876405	0.00415936822474	0.333,1.0	0.0,0.333	0.5
1019	"ENSG00000205863.11"	"C1QTNF9B"	chr13	-	23891098	23892061	23891098	23891511	23892025	23892061	1019	0,3	0,1	0,2	1,0	150	75	1	1.0	NA,0.6	0.0,1.0	0.1
1021	"ENSG00000184154.16"	"LRRC51"	chr11	+	72094947	72096895	72094947	72095096	72095378	72096895	1021	0,4	3,14	2,4	10,14	150	75	0.831220129146	1.0	0.0,0.125	0.091,0.125	-0.045
1022	"ENSG00000184154.16"	"LRRC51"	chr11	+	72094947	72096895	72094947	72095096	72096722	72096895	1022	0,6	0,2	4,7	2,1	150	75	1	1.0	NA,0.6	0.5,0.778	-0.039
1027	"ENSG00000183621.15"	"ZNF438"	chr10	-	30848530	30850367	30848530	30849443	30850221	30850367	1027	3,4	0,1	8,6	0,0	150	75	1	1.0	1.0,0.667	1.0,1.0	-0.166
1029	"ENSG00000149231.16"	"CCDC82"	chr11	-	96383961	96384761	96383961	96384293	96384362	96384761	1029	4,24	6,17	45,36	29,28	144	75	0.559320934606	1.0	0.258,0.424	0.447,0.401	-0.083
1030	"ENSG00000149231.16"	"CCDC82"	chr11	-	96383961	96386293	96383961	96384761	96386253	96386293	1030	0,3	1,15	5,5	32,24	150	75	0.460379290924	1.0	0.0,0.091	0.072,0.094	-0.037
1032	"ENSG00000149231.16"	"CCDC82"	chr11	-	96383961	96387613	96383961	96386293	96387529	96387613	1032	2,0	1,14	4,2	29,40	150	75	0.746137605643	1.0	0.5,0.0	0.065,0.024	0.206
1033	"ENSG00000149231.16"	"CCDC82"	chr11	-	96387529	96389912	96387529	96387613	96389843	96389912	1033	1,0	1,0	0,3	1,1	150	75	1	1.0	0.333,NA	0.0,0.6	0.033
1034	"ENSG00000174851.16"	"YIF1A"	chr11	-	66284579	66284966	66284579	66284783	66284872	66284966	1034	4,25	96,300	14,11	395,366	150	75	0.0107476495035	0.150367577096	0.02,0.04	0.017,0.015	0.014
1036	"ENSG00000166736.12"	"HTR3A"	chr11	+	113986517	113987046	113986517	113986728	113986824	113987046	1036	1,0	0,0	0,0	0,1	150	75	1	1.0	1.0,NA	NA,0.0	1.0
1047	"ENSG00000143033.18"	"MTF2"	chr1	+	93110229	93110428	93110229	93110246	93110326	93110428	1047	44,150	3,5	177,169	11,5	150	75	0.697781096434	1.0	0.88,0.938	0.889,0.944	-0.007
1050	"ENSG00000100968.14"	"NFATC4"	chr14	+	24376293	24378001	24376293	24376878	24377637	24378001	1050	3,4	3,7	6,4	9,7	150	75	0.83604201714	1.0	0.333,0.222	0.25,0.222	0.042
1052	"ENSG00000145908.13"	"ZNF300"	chr5	-	150894398	150898184	150894398	150896973	150898061	150898184	1052	5,4	1,4	13,16	5,2	150	75	0.332813866127	1.0	0.714,0.333	0.565,0.8	-0.159
1053	"ENSG00000067182.9"	"TNFRSF1A"	chr12	-	6333068	6333516	6333068	6333147	6333366	6333516	1053	0,0	5,55	2,4	39,38	150	75	0.109957525877	0.624442066025	0.0,0.0	0.025,0.05	-0.038
1056	"ENSG00000173276.14"	"ZBTB21"	chr21	-	41986830	41994108	41986830	41991889	41992492	41994108	1056	16,39	0,11	47,49	16,10	150	75	0.233300552771	0.869062514065	1.0,0.639	0.595,0.71	0.167
1060	"ENSG00000159479.17"	"MED8"	chr1	-	43383916	43385106	43383916	43384552	43385045	43385106	1060	28,120	1,0	133,135	2,1	150	75	0.786246266552	1.0	0.933,1.0	0.971,0.985	-0.011
1061	"ENSG00000111261.14"	"MANSC1"	chr12	-	12343091	12343414	12343091	12343173	12343275	12343414	1061	7,29	2,3	33,36	5,2	150	75	0.771891360976	1.0	0.636,0.829	0.767,0.9	-0.101
1064	"ENSG00000246695.9"	"RASSF8-AS1"	chr12	-	25952757	25955241	25952757	25953076	25955137	25955241	1064	5,10	1,3	15,10	5,4	150	75	0.539453935688	1.0	0.714,0.625	0.6,0.556	0.091
1065	"ENSG00000104626.15"	"ERI1"	chr8	+	9029791	9033338	9029791	9030081	9032548	9033338	1065	15,51	0,2	65,74	0,0	150	75	0.31380537842	0.972796673102	1.0,0.927	1.0,1.0	-0.036
1066	"ENSG00000213658.13"	"LAT"	chr16	+	28986539	28986714	28986539	28986569	28986656	28986714	1066	1,3	1,2	5,1	1,2	150	75	0.831209038563	1.0	0.333,0.429	0.714,0.2	-0.076
1067	"ENSG00000119509.13"	"INVS"	chr9	+	100292325	100293043	100292325	100292436	100292946	100293043	1067	4,21	1,3	27,25	5,3	150	75	0.817730098198	1.0	0.667,0.778	0.73,0.806	-0.045
1069	"ENSG00000168993.15"	"CPLX1"	chr4	-	792432	792608	792432	792447	792510	792608	1069	7,36	0,0	49,66	0,2	138	75	0.367277161418	1.0	1.0,1.0	1.0,0.947	0.026
1072	"ENSG00000184613.11"	"NELL2"	chr12	-	44875814	44876315	44875814	44875900	44876293	44876315	1072	5,19	1,2	45,38	5,4	150	75	0.664322890457	1.0	0.714,0.826	0.818,0.826	-0.052
1075	"ENSG00000164631.19"	"ZNF12"	chr7	-	6688432	6692703	6688432	6692487	6692601	6692703	1075	10,37	0,0	66,37	1,0	150	75	1	1.0	1.0,1.0	0.971,1.0	0.014
1084	"ENSG00000092841.19"	"MYL6"	chr12	+	56158361	56158711	56158361	56158404	56158683	56158711	1084	22,46	55,138	52,55	174,182	150	75	0.463479503176	1.0	0.167,0.143	0.13,0.131	0.024
1085	"ENSG00000076108.12"	"BAZ2A"	chr12	-	56615013	56615607	56615013	56615128	56615218	56615607	1085	17,61	0,3	121,95	4,6	150	75	0.309604018651	0.969467129109	1.0,0.91	0.938,0.888	0.042
1092	"ENSG00000187098.18"	"MITF"	chr3	+	69937821	69938049	69937821	69937881	69937956	69938049	1092	0,1	0,2	8,11	0,1	150	75	1	1.0	NA,0.2	1.0,0.846	-0.723
1093	"ENSG00000285533.4"	"RELA-DT"	chr11	+	65663426	65665543	65663426	65663683	65665420	65665543	1093	0,1	0,4	1,0	2,1	150	75	1	1.0	NA,0.111	0.2,0.0	0.011
1094	"ENSG00000133858.17"	"ZFC3H1"	chr12	-	71656342	71657301	71656342	71656563	71656884	71657301	1094	0,2	0,0	0,2	1,0	150	75	1	1.0	NA,1.0	0.0,1.0	0.5
